Dataset,SiteCode,SiteCode_rev,Core_site,GPS_match,Old_RLS_SiteCode,SiteName,SiteName_rev,SiteLatitude,SiteLongitude,SiteLatitude_rev,SiteLongitude_rev,LocationName,Loc_new,MPA,Country,State,Ecoregion,Province,Realm,Zone name,NEOLI Total,No-take,Effectiveness_NEOLI,Isolation_NEOLI,area,Age,Zone,Effectiveness,No take multizoned, year of protection, area (km2), perimeter length (km), offshore extent (km),Distance to boundary (km),Artificial habitat,Isolation,WaveExposure,Relief,Slope,Currents,Measured,Estuary
RLS,SYD5,SYD5,,,,Shark Island,Shark Island,-33.85772,151.25629,-33.85772,151.25629,Sydney,Sydney,,Australia,New South Wales,Manning-Hawkesbury,East Central Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,1,2,2,1,1,0
RLS,SYD8,SYD8,,,,Shark Island SE,Shark Island SE,-33.85966,151.25916,-33.85966,151.25916,Sydney,Sydney,,Australia,New South Wales,Manning-Hawkesbury,East Central Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,SYD3,SYD3,,,,Clarke Island,Clarke Island,-33.86328,151.24196,-33.86328,151.24196,Sydney,Sydney,,Australia,New South Wales,Manning-Hawkesbury,East Central Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,1,2,2,1,1,0
ATRC,3714,NSG20,,,3714,Point Riley,Point Riley,-33.87632,137.59859,-33.87632,137.59859,Yorke Peninsula,Upper Spencer Gulf,,Australia,South Australia,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,SYD27,SYD27,,,,North Bondi,North Bondi,-33.89414,151.28281,-33.89414,151.28281,Sydney,Sydney,,Australia,New South Wales,Manning-Hawkesbury,East Central Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,SYD26,SYD26,,,,South Bondi,South Bondi,-33.89709,151.27533,-33.89709,151.27533,Sydney,Sydney,,Australia,New South Wales,Manning-Hawkesbury,East Central Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,SYD25,SYD25,,,,Shark Point South,Shark Point South,-33.91562,151.27166,-33.91562,151.27166,Sydney,Sydney,Bronte-Coogee Aquatic Reserve,Australia,New South Wales,Manning-Hawkesbury,East Central Australian Shelf,Temperate Australasia,Reserve,1,0,1,0,0,0,Reserve,High,Restricted take,2007,0.43,6.62,0.17,,,,,,,,0,0
RLS,SYD24,SYD24,,,,South Clovelly,South Clovelly,-33.91589,151.26877,-33.91589,151.26877,Sydney,Sydney,Bronte-Coogee Aquatic Reserve,Australia,New South Wales,Manning-Hawkesbury,East Central Australian Shelf,Temperate Australasia,Reserve,1,0,1,0,0,0,Reserve,High,Restricted take,2007,0.43,6.62,0.17,,,,,,,,0,0
RLS,SYD23,SYD23,,,,Gordons Bay,Gordons Bay,-33.9165,151.2645,-33.9165,151.2645,Sydney,Sydney,Bronte-Coogee Aquatic Reserve,Australia,New South Wales,Manning-Hawkesbury,East Central Australian Shelf,Temperate Australasia,Reserve,1,0,1,0,0,0,Reserve,High,Restricted take,2007,0.43,6.62,0.17,,,,,,,,0,0
RLS,EYR24,EYR24,,,,Pearson Island Bay NW,Pearson Island Bay NW,-33.94051,134.26668,-33.94051,134.26668,SA (other),Eyre Peninsula,Investigator MP,Australia,South Australia,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,Sanctuary Zone,,,,,,,Sanctuary Zone 1,High,No take multizoned,2014,165,,,5.6,,4,,,,,0,0
RLS,EYR27,EYR27,,,,Pearson Island North,Pearson Island North,-33.94091,134.27285,-33.94091,134.27285,SA (other),Eyre Peninsula,Investigator MP,Australia,South Australia,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,Sanctuary Zone,,,,,,,Sanctuary Zone 1,High,No take multizoned,2014,165,,,5.5,,4,,,,,0,0
RLS,EYR29,EYR29,,,,Pearson Island east,Pearson Island east,-33.95124,134.27429,-33.95124,134.27429,SA (other),Eyre Peninsula,Investigator MP,Australia,South Australia,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,Sanctuary Zone,,,,,,,Sanctuary Zone 1,High,No take multizoned,2014,165,,,5.6,,4,,,,,0,0
RLS,EYR30,EYR30,,,,Pearson Island inner bay north,Pearson Island inner bay north,-33.9536,134.26949,-33.9536,134.26949,SA (other),Eyre Peninsula,Investigator MP,Australia,South Australia,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,Sanctuary Zone,,,,,,,Sanctuary Zone 1,High,No take multizoned,2014,165,,,5.7,,4,,,,,0,0
RLS,SYD21,SYD21,,SYD65,,South Maroubra,South Maroubra,-33.9538,151.26133,-33.9538,151.26133,Sydney,Sydney,,Australia,New South Wales,Manning-Hawkesbury,East Central Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,SYD22,SYD21,,,SYD22,South Maroubra,South Maroubra,-33.9538,151.26133,-33.9538,151.26133,Sydney,Sydney,,Australia,New South Wales,Manning-Hawkesbury,East Central Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
ATRC,4001,WA151,,,4001,Hopetoun,Hopetoun,-33.95496,120.11164,-33.95496,120.11164,Albany/Esperance WA,WA - South Coast,,Australia,Western Australia,Great Australian Bight,Southwest Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
ATRC,4002,WA150,,,4002,"Seal Island, WA","Seal Island, WA",-33.95874,120.12817,-33.95874,120.12817,Albany/Esperance WA,WA - South Coast,,Australia,Western Australia,Great Australian Bight,Southwest Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,EYR31,EYR31,,,,Pearson Island inner bay south,Pearson Island inner bay south,-33.96044,134.26785,-33.96044,134.26785,SA (other),Eyre Peninsula,Investigator MP,Australia,South Australia,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,Sanctuary Zone,,,,,,,Sanctuary Zone 1,High,No take multizoned,2014,165,,,5.7,,4,,,,,0,0
RLS,EYR28,EYR28,,,,Pearson Island SE bay,Pearson Island SE bay,-33.96242,134.27149,-33.96242,134.27149,SA (other),Eyre Peninsula,Investigator MP,Australia,South Australia,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,Sanctuary Zone,,,,,,,Pearson Isles Sanctuary Zone 1,High,No take multizoned,2014,165,,,5.6,,4,,,,,0,0
RLS,SYD55,SYD55,,,,Long Bay South,Long Bay South,-33.96811,151.25522,-33.96811,151.25522,Sydney,Sydney,,Australia,New South Wales,Manning-Hawkesbury,East Central Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,SYD66,SYD66,,,,Little Bay,Little Bay,-33.97953,151.25226,-33.97953,151.25226,Sydney,Sydney,,Australia,New South Wales,Manning-Hawkesbury,East Central Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,SYD68,SYD68,,,,La Perouse Kelp Bed,La Perouse Kelp Bed,-33.9907,151.2324,-33.9907,151.2324,Sydney,Sydney,,Australia,New South Wales,Manning-Hawkesbury,East Central Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,SYD20,SYD20,,,,Bare Island,Bare Island North,-33.99142,151.23078,-33.99142,151.23078,Sydney,Sydney,,Australia,New South Wales,Manning-Hawkesbury,East Central Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
ATRC,3918,NCMP-S18,core ATRC,,3918,Prevelly,Prevelly,-33.99213,114.98481,-33.99213,114.98481,The Capes WA,Ngari Capes,Ngari Capes Marine Park,Australia,Western Australia,Leeuwin,Southwest Australian Shelf,Temperate Australasia,Special Purpose Zone (Surfing) (Margaret River),,,,,,,Special Purpose Zone (Surfing) (Margaret River),,Restricted take multizoned,2012,4.8,,,,,,,,,,0,0
RLS,NCMP-S18,NCMP-S18,core ATRC,,,Prevelly,Prevelly,-33.99213,114.98481,-33.99213,114.98481,Ngari Capes Marine Park,Ngari Capes,Ngari Capes Marine Park,Australia,Western Australia,Leeuwin,Southwest Australian Shelf,Temperate Australasia,Special Purpose Zone (Surfing) (Margaret River),,,,,,,Special Purpose Zone (Surfing) (Margaret River),High,Restricted take multizoned,2012,4.8,,,,,,,,,,0,0
RLS,SYD18,SYD18,,,,Bare Island South,Bare Island South,-33.99276,151.2304,-33.99276,151.2304,Sydney,Sydney,,Australia,New South Wales,Manning-Hawkesbury,East Central Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,SYD19,SYD19,,,,Bare Island,Bare Island,-33.99293,151.23184,-33.99293,151.23184,Sydney,Sydney,,Australia,New South Wales,Manning-Hawkesbury,East Central Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,SYD67,SYD67,,,,Bare Island West Reef,Bare Island West Reef,-33.99297,151.229798,-33.99297,151.2298,Sydney,Sydney,,Australia,New South Wales,Manning-Hawkesbury,East Central Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,WA12,WA12,,,,Lucky Bay  Cape Le-grand national park,Lucky Bay  Cape Le-grand national park,-33.99302,122.2221,-33.99302,122.2221,Western Australia (other),Recherche,,Australia,Western Australia,Great Australian Bight,Southwest Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,SYD17,SYD17,,,,Henrys Head,Henrys Head,-33.99564,151.23761,-33.99564,151.23761,Sydney,Sydney,,Australia,New South Wales,Manning-Hawkesbury,East Central Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,-0.37,,,,,,,0,0
RLS,SYD16,SYD16,,,,Browns Rock,Browns Rock,-33.99745,151.23702,-33.99745,151.23702,Sydney,Sydney,,Australia,New South Wales,Manning-Hawkesbury,East Central Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,-0.18,,,,,,,0,0
RLS,SYD61,SYD61,,,,Cape Banks - Cruwee Cove,Cape Banks - Cruwee Cove,-33.99922,151.24748,-33.99922,151.24748,Sydney,Sydney,Cape Banks Aquatic Reserve,Australia,New South Wales,Manning-Hawkesbury,East Central Australian Shelf,Temperate Australasia,Aquatic Reserve,,,,0,,,Aquatic Reserve,High,Restricted take,2002,0.23,,,-0.1,,,,,,,0,0
RLS,SYD58,SYD58,,,,Kurnell - The Steps,Kurnell - The Steps,-34.00254,151.22562,-34.00254,151.22562,Sydney,Sydney,,Australia,New South Wales,Manning-Hawkesbury,East Central Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,WA105,WA105,,,,Cornwall Island coral,Cornwall Island coral,-34.0032,122.5381,-34.0032,122.5381,Southern Western Australia,Recherche,,Australia,Western Australia,Great Australian Bight,Southwest Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,3,4,2,1,1,0
ATRC,4023,WA149,,,4023,Red Island Point,Red Island Point,-34.02571,119.78299,-34.02571,119.78299,Albany/Esperance WA,WA - South Coast,,Australia,Western Australia,Great Australian Bight,Southwest Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
ATRC,4003,WA147,,4004,4003,"Red Island, 7m",Red Island,-34.03543,119.78247,-34.03543,119.78247,Albany/Esperance WA,WA - South Coast,,Australia,Western Australia,Great Australian Bight,Southwest Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
ATRC,4004,WA147,,,4004,"Red Island, 10m",Red Island,-34.03543,119.78247,-34.03543,119.78247,Albany/Esperance WA,WA - South Coast,,Australia,Western Australia,Great Australian Bight,Southwest Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,SYD64,SYD64,,,,Boat Harbour inside reserve,Boat Harbour inside reserve,-34.0411,151.20152,-34.0411,151.20152,Sydney,Sydney,Boat Harbour Aquatic Reserve,Australia,New South Wales,Manning-Hawkesbury,East Central Australian Shelf,Temperate Australasia,Aquatic Reserve,,,,0,,,Aquatic Reserve,High,Restricted take,2002,0.7,,,-0.05,,,,,,,0,0
RLS,SYD15,SYD15,,,,Gunamatta Baths,Gunamatta Baths,-34.05903,151.14834,-34.05903,151.14834,Sydney,Sydney,,Australia,New South Wales,Manning-Hawkesbury,East Central Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,SYD14,SYD14,,,,Shiprock Wall,Shiprock Wall,-34.06915,151.12998,-34.06915,151.12998,Sydney,Sydney,Shiprock Aquatic Reserve,Australia,New South Wales,Manning-Hawkesbury,East Central Australian Shelf,Temperate Australasia,Reserve,4,1,1,1,0,1,Reserve,High,No take,1982,0.016,0.7,0.06,0.04,,1,,,,,0,0
RLS,SYD13,SYD13,,,,Lilli Pilli Wall,Lilli Pilli Wall,-34.06934,151.11109,-34.06934,151.11109,Sydney,Sydney,,Australia,New South Wales,Manning-Hawkesbury,East Central Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,SYD12,SYD12,,,,Oak Park,Oak Park,-34.06999,151.15745,-34.06999,151.15745,Sydney,Sydney,,Australia,New South Wales,Manning-Hawkesbury,East Central Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,WA102,WA102,,,,Investigator Island MPA Fitzgerald 22-7,Investigator Island MPA Fitzgerald 22-7,-34.07505,120.86924,-34.07505,120.86924,Southern Western Australia,Recherche,,Australia,Western Australia,Great Australian Bight,Southwest Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,2,3,2,1,1,0
ATRC,4022,WA146,,,4022,Investigator Island,Investigator Island,-34.07505,120.86924,-34.07505,120.86924,Albany/Esperance WA,Recherche,,Australia,Western Australia,Great Australian Bight,Southwest Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
ATRC,3917,NCMP-S17,core ATRC,,3917,Cape Freycinet Inshore,Cape Freycinet Inshore,-34.10273,114.98992,-34.10273,114.98992,The Capes WA,Ngari Capes,Ngari Capes Marine Park,Australia,Western Australia,Leeuwin,Southwest Australian Shelf,Temperate Australasia,Sanctuary Zone (Cape Freycinet),,,,,,,Sanctuary Zone (Cape Freycinet),,No take multizoned,2012,39.06,,,0.05,,1,,,,,0,0
RLS,NCMP-S17,NCMP-S17,core ATRC,,,Cape Freycinet Inshore,Cape Freycinet Inshore,-34.10273,114.98992,-34.10273,114.98992,Ngari Capes Marine Park,Ngari Capes,Ngari Capes Marine Park,Australia,Western Australia,Leeuwin,Southwest Australian Shelf,Temperate Australasia,Sanctuary Zone (Cape Freycinet),,,,,,,Sanctuary Zone (Cape Freycinet),High,No take multizoned,2012,39.06,,,0.05,,1,,,,,0,0
ATRC,3916,NCMP-S16,core ATRC,,3916,Cape Freycinet,Cape Freycinet,-34.10309,114.98853,-34.10309,114.98853,The Capes WA,Ngari Capes,Ngari Capes Marine Park,Australia,Western Australia,Leeuwin,Southwest Australian Shelf,Temperate Australasia,Sanctuary Zone (Cape Freycinet),,,,,,,Sanctuary Zone (Cape Freycinet),,No take multizoned,2012,39.06,,,0.19,,1,,,,,0,0
RLS,NCMP-S16,NCMP-S16,core ATRC,,,Cape Freycinet,Cape Freycinet,-34.10309,114.98853,-34.10309,114.98853,Ngari Capes Marine Park,Ngari Capes,Ngari Capes Marine Park,Australia,Western Australia,Leeuwin,Southwest Australian Shelf,Temperate Australasia,Sanctuary Zone (Cape Freycinet),,,,,,,Sanctuary Zone (Cape Freycinet),High,No take multizoned,2012,39.06,,,0.19,,1,,,,,0,0
RLS,SSG48,SSG48,,,,Port Neill Jetty,Port Neill Jetty,-34.11569,136.35099,-34.11569,136.35099,Eyre Peninsular,Eyre Peninsula,,Australia,South Australia,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,WA104,WA104,,,,Modrain Island NW Bay,Modrain Island NW Bay,-34.11804,122.24679,-34.11804,122.24679,Southern Western Australia,Recherche,,Australia,Western Australia,Great Australian Bight,Southwest Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,3,2,2,1,1,0
RLS,WA103,WA103,,,,Modrain Island NW,Modrain Island NW,-34.11942,122.25684,-34.11942,122.25684,Southern Western Australia,Recherche,,Australia,Western Australia,Great Australian Bight,Southwest Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,3,3,3,1,1,0
RLS,SSG13,SSG13,,,,Cape Elizabeth North,Cape Elizabeth North,-34.12928,137.43752,-34.12928,137.43752,Yorke Peninsula,Yorke Peninsula,,Australia,South Australia,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
ATRC,3713,SSG13,,,3713,Cape Elizabeth North,Cape Elizabeth North,-34.1295,137.43709,-34.12928,137.43752,Yorke Peninsula,Yorke Peninsula,,Australia,South Australia,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
ATRC,4025,WA145,,,4025,Point Charles Bay,Point Charles Bay,-34.15903,119.58299,-34.15903,119.58299,Albany/Esperance WA,WA - South Coast,,Australia,Western Australia,Great Australian Bight,Southwest Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,SSG53,SSG53,,,,Coopers Bar,Coopers Bar,-34.16353,137.45158,-34.16353,137.45158,Yorke Peninsula,Yorke Peninsula,Eastern Spencer Gulf MP,Australia,South Australia,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,Habitat Protection Zone 1,,,,,,,Habitat Protection Zone 1,High,Restricted take multizoned,2014,198,,,-0.5,,,,,,,0,0
ATRC,4024,WA144,,,4024,Point Ann,Point Ann,-34.17017,119.58887,-34.17017,119.58887,Albany/Esperance WA,WA - South Coast,,Australia,Western Australia,Great Australian Bight,Southwest Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
ATRC,3715,SSG74,,,3715,Cape Elizabeth SZ North,Cape Elizabeth SZ North,-34.17325,137.46156,-34.17325,137.46156,Yorke Peninsula,Yorke Peninsula,Eastern Spencer Gulf MP,Australia,South Australia,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,Sanctuary Zone 1,,,,,,,Habitat Protection Zone 1,High,No take,2014,33,,,0.76,,1,,,,,0,0
RLS,SSG55,SSG55,,,,Honeycomb,Honeycomb,-34.17327,137.45853,-34.17327,137.45853,Yorke Peninsula,Yorke Peninsula,Eastern Spencer Gulf MP,Australia,South Australia,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,Sanctuary Zone 1,,,,,,,Sanctuary Zone 1,High,No take multizoned,2014,33,,,0.3,,1,,,,,0,0
ATRC,3801,EYR67,,,3801,Point Drummond,Point Drummond,-34.1747,135.26001,-34.1747,135.26001,Eyre Peninsula,Eyre Peninsula,,Australia,South Australia,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,SSG54,SSG54,,,,Ham Sandwich,Ham Sandwich,-34.18025,137.4615,-34.18025,137.4615,Yorke Peninsula,Yorke Peninsula,Eastern Spencer Gulf MP,Australia,South Australia,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,Sanctuary Zone 1,,,,,,,Sanctuary Zone 2,High,No take multizoned,2014,33,,,0.3,,1,,,,,0,0
ATRC,3743,SSG73,,,3743,Cape Elizabeth SZ Site1,Cape Elizabeth SZ Site1,-34.18672,137.4716,-34.18672,137.4716,Yorke Peninsula,Yorke Peninsula,Eastern Spencer Gulf MP,Australia,South Australia,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,Sanctuary Zone 1,,,,,,,Sanctuary Zone 3,High,No take multizoned,2014,33,,,0.3,,1,,,,,0,0
RLS,SSG52,SSG52,,,,Scrubby Dunes,Scrubby Dunes,-34.18745,137.46757,-34.18745,137.46757,Eyre Peninsular,Yorke Peninsula,Eastern Spencer Gulf MP,Australia,South Australia,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,Sanctuary Zone 1,,,,,,,Sanctuary Zone 4,High,No take multizoned,2014,33,,,0.3,,1,,,,,0,0
RLS,SSG44,SSG44,,3744,,Cape Elizabeth SZ Site 2,Cape Elizabeth SZ Site 2,-34.19367,137.47779,-34.19367,137.47779,Yorke Peninsula,Yorke Peninsula,Eastern Spencer Gulf MP,Australia,South Australia,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,Sanctuary Zone 1,,,,,,,Sanctuary Zone 5,High,No take multizoned,2014,33,,,0.3,,1,,,,,0,0
ATRC,3744,SSG44,,,3744,Cape Elizabeth SZ Site2,Cape Elizabeth SZ Site 2,-34.19367,137.47779,-34.19367,137.47779,Yorke Peninsula,Yorke Peninsula,Eastern Spencer Gulf MP,Australia,South Australia,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,Sanctuary Zone 1,,,,,,,Sanctuary Zone 6,High,No take multizoned,2014,33,,,0.3,,1,,,,,0,0
RLS,SSG51,SSG51,,,,High Dunes,High Dunes,-34.19425,137.47478,-34.19425,137.47478,Yorke Peninsula,Yorke Peninsula,Eastern Spencer Gulf MP,Australia,South Australia,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,Sanctuary Zone 1,,,,,,,Sanctuary Zone 1,High,No take multizoned,2014,33,,,0.3,,1,,,,,0,0
RLS,SSG49,SSG49,,,,Cape Hardy,Cape Hardy,-34.1989,136.3005,-34.1989,136.3005,Eyre Peninsular,Eyre Peninsula,,Australia,South Australia,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,SSG45,SSG45,,3745,,Cape Elizabeth Site 2,Cape Elizabeth Site 2,-34.21243,137.48164,-34.21243,137.48164,Yorke Peninsula,Yorke Peninsula,Eastern Spencer Gulf MP,Australia,South Australia,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,Habitat Protection Zone 1,,,,,,,Habitat Protection Zone 1,High,Restricted take multizoned,2014,198,,,-1.2,,,,,,,0,0
ATRC,3745,SSG45,,,3745,Cape Elizabeth Site2,Cape Elizabeth Site 2,-34.21243,137.48164,-34.21243,137.48164,Yorke Peninsula,Yorke Peninsula,Eastern Spencer Gulf MP,Australia,South Australia,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,Habitat Protection Zone 2,,,,,,,Habitat Protection Zone 1,High,Restricted take multizoned,2014,198,,,-1.2,,,,,,,0,0
ATRC,3742,SSG72,,,3742,Cape Elizabeth Site1,Cape Elizabeth Site1,-34.21776,137.48774,-34.21776,137.48774,Yorke Peninsula,Yorke Peninsula,Eastern Spencer Gulf MP,Australia,South Australia,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,Habitat Protection Zone 3,,,,,,,Habitat Protection Zone 1,High,Restricted take multizoned,2014,198,,,-1.8,,,,,,,0,0
RLS,SSG50,SSG50,,,,Baudinet,Baudinet,-34.22868,137.48907,-34.22868,137.48907,Yorke Peninsula,Yorke Peninsula,Eastern Spencer Gulf MP,Australia,South Australia,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,Habitat Protection Zone 1,,,,,,,Habitat Protection Zone 1,High,Restricted take multizoned,2014,198,,,-3,,,,,,,0,0
ATRC,3915,NCMP-S15,core ATRC,,3915,Cosy Corner North,Cosy Corner North,-34.25126,115.02556,-34.25126,115.02556,The Capes WA,Ngari Capes,Ngari Capes Marine Park,Australia,Western Australia,Leeuwin,Southwest Australian Shelf,Temperate Australasia,Sanctuary Zone (Cosy Corner),,,,,,,Sanctuary Zone (Cosy Corner),,No take multizoned,2012,1.36,,,0.1,,1,,,,,0,0
RLS,NCMP-S15,NCMP-S15,core ATRC,,,Cosy Corner North,Cosy Corner North,-34.25126,115.02556,-34.25126,115.02556,Ngari Capes Marine Park,Ngari Capes,Ngari Capes Marine Park,Australia,Western Australia,Leeuwin,Southwest Australian Shelf,Temperate Australasia,General Use Zone ,,,,,,,General Use Zone ,High,Restricted take multizoned,2012,1.36,,,-0.13,,,,,,,0,0
